source_id,flux,flux_error
6632318803772618752,"(4.2937566089756626e-16, 2.1879119308161596e-16, 1.3265580708204107e-16, 1.0055573298818184e-16, 9.049173753474683e-17, 8.804898536528212e-17, 8.61771611775351e-17, 8.272487946204588e-17, 7.852476014159958e-17, 7.499932923648382e-17, 7.337899328773899e-17, 7.399977296977797e-17, 7.568107319446773e-17, 7.67243818288785e-17, 7.60491694489584e-17, 7.400252614001253e-17, 7.206638498169913e-17, 7.212339731808905e-17, 7.545449002568025e-17, 8.2497007422803e-17, 9.177455068220831e-17, 1.0025553868178661e-16, 1.0235592641434992e-16, 9.784791387410663e-17, 8.931979748584582e-17, 8.135787609909181e-17, 7.811402979129033e-17, 7.889978571863525e-17, 8.200535702989021e-17, 8.5761393185332e-17, 8.834598741618628e-17, 8.9556435159594e-17, 8.983504488855114e-17, 9.03008777977431e-17, 9.112740544116246e-17, 9.301101684017958e-17, 9.581156651287489e-17, 9.875738257975005e-17, 1.0125984500674626e-16, 1.0250362387919365e-16, 1.022859226419757e-16, 1.0098310064931499e-16, 9.923308613672057e-17, 9.704705953638941e-17, 9.432171491245494e-17, 9.142403864353785e-17, 8.914755242524407e-17, 8.825358954446673e-17, 8.880391525723583e-17, 8.997073459978924e-17, 9.065485010738346e-17, 8.935763901841037e-17, 8.57830560035917e-17, 8.033484469209214e-17, 7.446100366037544e-17, 7.022944885812969e-17, 6.971483827409175e-17, 7.40802298860201e-17, 8.352450847137401e-17, 9.67553589422596e-17, 1.1192945342726618e-16, 1.2669141114222724e-16, 1.3848141358206751e-16, 1.4646816705295433e-16, 1.5036012719898307e-16, 1.5099116874420503e-16, 1.4996545793518668e-16, 1.4877577660780223e-16, 1.4855496100530783e-16, 1.4971721147762212e-16, 1.5233640456847976e-16, 1.5534804610894694e-16, 1.5769135862982218e-16, 1.5867164578940854e-16, 1.578240260216585e-16, 1.5532356686105464e-16, 1.516516404834906e-16, 1.475247126389843e-16, 1.4374614566344748e-16, 1.4080943635136896e-16, 1.3858145270076992e-16, 1.3729657914319175e-16, 1.3684133368178621e-16, 1.3707815757224298e-16, 1.380713561643989e-16, 1.3992118686021073e-16, 1.429560109008927e-16, 1.4745511348659922e-16, 1.532106488837371e-16, 1.5972087312065816e-16, 1.6644708498021113e-16, 1.7275654025862812e-16, 1.780853167169924e-16, 1.820957309077553e-16, 1.8488122331548302e-16, 1.8644625738116095e-16, 1.8725430056958326e-16, 1.88233560013381e-16, 1.8933363749467063e-16, 1.9126931528165561e-16, 1.938704056160255e-16, 1.9705160015017774e-16, 2.0041611109472786e-16, 2.0337918243738972e-16, 2.0575606108792918e-16, 2.0735934037427954e-16, 2.0807158077981463e-16, 2.0792943771213124e-16, 2.077255696354523e-16, 2.0752157205692782e-16, 2.0759493651979234e-16, 2.0822109133654187e-16, 2.0916985181660973e-16, 2.1064127045140435e-16, 2.1192154694872839e-16, 2.128173276108167e-16, 2.1335767331412677e-16, 2.1295717467826217e-16, 2.120182555494862e-16, 2.1065282282950788e-16, 2.0877899290200448e-16, 2.070565493785884e-16, 2.0601385567656095e-16, 2.0572628154193666e-16, 2.064395815770976e-16, 2.0789219034584546e-16, 2.0965617609013895e-16, 2.1192365018533178e-16, 2.141658144022287e-16, 2.161561089139371e-16, 2.1710977389209395e-16, 2.1712646731259533e-16, 2.1651940744604933e-16, 2.1516301590168984e-16, 2.134181184998345e-16, 2.119063251713415e-16, 2.1032813566139013e-16, 2.0977441276857383e-16, 2.0961542180987751e-16, 2.1049854805879848e-16, 2.120699788281775e-16, 2.1395817720992844e-16, 2.1597163572969492e-16, 2.1831766000439974e-16, 2.202192732548561e-16, 2.215224043801781e-16, 2.2228551517510585e-16, 2.225235225735582e-16, 2.2199097501122022e-16, 2.2104029229576757e-16, 2.2007321122039214e-16, 2.1943099135174863e-16, 2.1912341283872087e-16, 2.1914628000957004e-16, 2.1994171929525404e-16, 2.2158157608423967e-16, 2.2360675450971165e-16, 2.255738546209018e-16, 2.2802977082005254e-16, 2.303637205598202e-16, 2.3258311233888276e-16, 2.3372711087632214e-16, 2.3472895147866614e-16, 2.3506157283930365e-16, 2.348831098396485e-16, 2.3406723355940197e-16, 2.3293523146129843e-16, 2.3184132120651946e-16, 2.310537668675449e-16, 2.3066956805472905e-16, 2.3113561795276873e-16, 2.32498644557262e-16, 2.3382782936930136e-16, 2.3527462282610837e-16, 2.3641034215429716e-16, 2.373198759270761e-16, 2.376245123997171e-16, 2.373324812925888e-16, 2.36622764232146e-16, 2.360438012695564e-16, 2.355890495945984e-16, 2.3549007928738683e-16, 2.358190161958503e-16, 2.3568073107345735e-16, 2.355296657562811e-16, 2.3607235587143234e-16, 2.367071158371587e-16, 2.3733891079130827e-16, 2.3731119842823097e-16, 2.3702045200712717e-16, 2.362558884000969e-16, 2.353346726406017e-16, 2.3445571637508233e-16, 2.336498784295665e-16, 2.328756903355441e-16, 2.3253943558240736e-16, 2.317267057696677e-16, 2.3157036307146856e-16, 2.3289133211023815e-16, 2.3444040875632326e-16, 2.362939263868242e-16, 2.383736581319407e-16, 2.4000191367435396e-16, 2.416086394031186e-16, 2.418419631847643e-16, 2.4002077452671014e-16, 2.3655720243700044e-16, 2.334190717059793e-16, 2.2710630680945185e-16, 2.2328044146071823e-16, 2.239655717295843e-16, 2.268410958441715e-16, 2.2804444554104725e-16, 2.2631858026236795e-16, 2.234698961933017e-16, 2.2274612995736944e-16, 2.253859662189648e-16, 2.2981890116280534e-16, 2.3222752724411944e-16, 2.309897806452181e-16, 2.274077319909656e-16, 2.238276229822049e-16, 2.230076355024165e-16, 2.262033677047862e-16, 2.304675241769838e-16, 2.330144972223604e-16, 2.321070674375586e-16, 2.280556166242398e-16, 2.2370371579011213e-16, 2.2136314617777782e-16, 2.2194735417911316e-16, 2.240323386119006e-16, 2.2507891020847656e-16, 2.2410580226807743e-16, 2.2147365637790303e-16, 2.19760289727698e-16, 2.1913447976864983e-16, 2.205860367703377e-16, 2.223789817916079e-16, 2.2244149308401803e-16, 2.2062523873245232e-16, 2.1795817705934817e-16, 2.1583198507495309e-16, 2.1516264112578036e-16, 2.1633681699163818e-16, 2.1746123732254664e-16, 2.1811757265439955e-16, 2.172580940991127e-16, 2.1499730993057663e-16, 2.1313756056322324e-16, 2.12734748562812e-16, 2.127317377002233e-16, 2.133631770462538e-16, 2.130620842493317e-16, 2.1200441426759852e-16, 2.103425006876208e-16, 2.0922631362914794e-16, 2.0922682861135615e-16, 2.0946495780948517e-16, 2.0994992261699483e-16, 2.0986027923242325e-16, 2.0828836644764282e-16, 2.0649013297310047e-16, 2.0521117924101446e-16, 2.0477856875254808e-16, 2.0531469946189593e-16, 2.0636032381826014e-16, 2.0692357680700637e-16, 2.0692236725205242e-16, 2.0566155775426978e-16, 2.0437505729595275e-16, 2.0300572315096689e-16, 2.0227906055043325e-16, 2.0174252407611575e-16, 2.013582335778798e-16, 2.0030842005809138e-16, 1.989180507153938e-16, 1.9726402427484638e-16, 1.9655148923541914e-16, 1.964032367871349e-16, 1.9691091696314052e-16, 1.966880038702407e-16, 1.9664615401553929e-16, 1.9528018367381853e-16, 1.9296128231932618e-16, 1.9095101664888684e-16, 1.8945603067741434e-16, 1.8892841942380651e-16, 1.8934853226182958e-16, 1.897093503177474e-16, 1.903104721246791e-16, 1.8925614075323225e-16, 1.8658788840695738e-16, 1.8449694222123465e-16, 1.8213230488156335e-16, 1.8067459220523522e-16, 1.8032893684251139e-16, 1.8051379135246446e-16, 1.8124230866280153e-16, 1.8136097872186922e-16, 1.8135443379822774e-16, 1.8174184451702803e-16, 1.8107796062948854e-16, 1.807894869536095e-16, 1.8175986363420687e-16, 1.8312679691219505e-16, 1.8328409598300105e-16, 1.8321874047335564e-16, 1.8147328137401662e-16, 1.794275483397875e-16, 1.7718016378122176e-16, 1.752945577108232e-16, 1.7498100686524268e-16, 1.751943930890865e-16, 1.7535681770882562e-16, 1.7593062135206353e-16, 1.7588126026985628e-16, 1.745670157997057e-16, 1.7227963550381514e-16, 1.699168345791577e-16, 1.6796535371830657e-16, 1.6666378364611108e-16, 1.663210380542518e-16, 1.6662764777681574e-16, 1.6760409338731696e-16, 1.6818338778640143e-16, 1.678241313012692e-16, 1.6722726850626122e-16, 1.6559656118045584e-16, 1.6426089244410271e-16, 1.6265751301680452e-16, 1.626382250454127e-16, 1.6290549902098165e-16, 1.6331466019254883e-16, 1.6317890010453558e-16, 1.621719608621575e-16, 1.6019140504645473e-16, 1.5727153133007186e-16, 1.5421049214965423e-16, 1.514590983531501e-16, 1.490449531705048e-16, 1.4822025189642955e-16, 1.4959812418841033e-16, 1.516237116533821e-16, 1.540209158173167e-16, 1.5519112295885175e-16, 1.5529839971910213e-16, 1.5461055609845152e-16, 1.5368605003287096e-16, 1.5358008586965225e-16, 1.545062770755255e-16, 1.5887207128258146e-16, 1.6470882988104326e-16, 1.7116218674154362e-16, 1.7661572586395647e-16, 1.7570682558606755e-16, 1.641189562939065e-16, 1.4074553400055116e-16, 1.0402011530256557e-16, 6.116829820817277e-17, 2.1880937096730165e-17)","(8.095821146300808e-17, 4.3914213301710446e-17, 2.7607216694560026e-17, 1.9233912281861746e-17, 1.4209980396058453e-17, 1.1173328642717049e-17, 9.273091013144051e-18, 7.8976460456575e-18, 6.858462977217508e-18, 6.149626721726298e-18, 5.659289284802113e-18, 5.2514309718674336e-18, 4.948906391526955e-18, 4.8230255476415576e-18, 4.784444236420007e-18, 4.749846792259164e-18, 4.808204119026067e-18, 5.0072851017676836e-18, 5.200735543004337e-18, 5.370188152176527e-18, 5.655658188140013e-18, 6.004567154008166e-18, 6.045899927850348e-18, 5.858936741223429e-18, 5.608729166460602e-18, 5.248975545241548e-18, 4.876041579958144e-18, 4.6624518171710805e-18, 4.644619818944346e-18, 4.611119548961428e-18, 4.5080050974875486e-18, 4.571320515408203e-18, 4.7772717203728715e-18, 4.876960886955916e-18, 4.8876821700727205e-18, 5.107085866515002e-18, 5.391755759650265e-18, 5.403323961562046e-18, 5.353131779803751e-18, 5.66103435801796e-18, 6.07206694889756e-18, 6.093432458296901e-18, 5.9576624418380605e-18, 6.248406722108317e-18, 6.691573110148827e-18, 6.605872814301568e-18, 6.151227603187203e-18, 6.042075244746139e-18, 6.177835324766597e-18, 5.897196086404142e-18, 5.242639071163456e-18, 4.8052292261600176e-18, 4.733623204796899e-18, 4.556224604575376e-18, 4.104428867051891e-18, 3.6984911650580254e-18, 3.604508077219942e-18, 3.610822881113712e-18, 3.459156561453582e-18, 3.2011153656888674e-18, 3.0741996019131622e-18, 3.113689503857893e-18, 3.1245038184463815e-18, 3.0240223433159864e-18, 2.9089384278737376e-18, 2.896876933496766e-18, 2.9459691911669774e-18, 2.9364960008998782e-18, 2.8532991596318264e-18, 2.790139069859472e-18, 2.8155405640387765e-18, 2.8693063216524077e-18, 2.870785869234753e-18, 2.82580919403705e-18, 2.8016524527891754e-18, 2.8336923527074174e-18, 2.8775555759692994e-18, 2.878609347404936e-18, 2.8419754155230623e-18, 2.815637758059339e-18, 2.8219305234713157e-18, 2.845401899368384e-18, 2.851514310027197e-18, 2.833424133709928e-18, 2.8137340013481146e-18, 2.8085949949526973e-18, 2.814181912104592e-18, 2.8176028850325595e-18, 2.812221015410263e-18, 2.8039454642553252e-18, 2.7999540543623647e-18, 2.7966060856492165e-18, 2.7874587834413766e-18, 2.774361236720043e-18, 2.7675839849914975e-18, 2.7665183343358207e-18, 2.7636234580983058e-18, 2.754492812453213e-18, 2.7307790363637564e-18, 2.7089942494772172e-18, 2.696231697334119e-18, 2.6926382871215513e-18, 2.6860639014977423e-18, 2.6648317300240502e-18, 2.63371716289906e-18, 2.6046712735961334e-18, 2.585501123915626e-18, 2.5720271079370375e-18, 2.559190441812405e-18, 2.535010783448937e-18, 2.5012475287975655e-18, 2.4689976052351785e-18, 2.4434451424450786e-18, 2.427640393497441e-18, 2.4083807571270933e-18, 2.3807626791267516e-18, 2.349813491066485e-18, 2.3187839812029234e-18, 2.2986127111970512e-18, 2.2872164352894685e-18, 2.272073683573315e-18, 2.2486946878034954e-18, 2.2190485305147296e-18, 2.189242391014235e-18, 2.1701368612250087e-18, 2.161857453964837e-18, 2.1545516006891862e-18, 2.1415607183249668e-18, 2.1140915571946768e-18, 2.0768369066130653e-18, 2.037537270374343e-18, 2.0121641516197152e-18, 2.0079341833686084e-18, 2.0137294975608234e-18, 2.014715151059378e-18, 2.0011128247700065e-18, 1.9651244605962603e-18, 1.9242211166539957e-18, 1.886767435218651e-18, 1.87030999937901e-18, 1.8727986773782335e-18, 1.8814125803079217e-18, 1.8815294471176147e-18, 1.8672421656206328e-18, 1.834090960180837e-18, 1.7924149143369674e-18, 1.7580180725449114e-18, 1.7419158095746253e-18, 1.742367391541054e-18, 1.7513906679254844e-18, 1.756633700016001e-18, 1.7482510555838318e-18, 1.721703881800869e-18, 1.681350212428728e-18, 1.6411777092793148e-18, 1.6129099371286504e-18, 1.599447582784545e-18, 1.5961844632659962e-18, 1.5995946165820372e-18, 1.5968952026266743e-18, 1.58314918924076e-18, 1.5525339334011191e-18, 1.5172987632717372e-18, 1.4825918114006786e-18, 1.4572195940702664e-18, 1.443784035917273e-18, 1.4416664862940972e-18, 1.4457554022587164e-18, 1.4490149368421334e-18, 1.445226090651809e-18, 1.4342391616224213e-18, 1.4175892725972684e-18, 1.3940716818584817e-18, 1.3702685180531355e-18, 1.3478457586258626e-18, 1.3283491687264538e-18, 1.3076471205749414e-18, 1.282407151340574e-18, 1.2508491265554925e-18, 1.2151233573517933e-18, 1.1768226375159174e-18, 1.1407718027968201e-18, 1.1119503652510165e-18, 1.0904616524224322e-18, 1.0809014896129785e-18, 1.0859357591503915e-18, 1.099325868456628e-18, 1.1152150914651289e-18, 1.1246174178607271e-18, 1.1245289790571017e-18, 1.1112485483305854e-18, 1.086211514812391e-18, 1.0527195373341446e-18, 1.014999534150777e-18, 9.77549579962251e-19, 9.45969141249323e-19, 9.186229156360588e-19, 8.999726758902318e-19, 8.91217301297487e-19, 8.848780740894485e-19, 8.789295598924175e-19, 8.716610958363052e-19, 8.604227096802346e-19, 8.47842790504588e-19, 7.656301014115001e-19, 8.039010153558888e-19, 1.0875862746934331e-18, 1.609555461924913e-18, 1.9455783802278377e-18, 1.8885266350522953e-18, 1.8497725671517024e-18, 1.9222943634307066e-18, 1.904462382210525e-18, 1.8130399462430967e-18, 1.8372043599438282e-18, 1.86764833939532e-18, 1.7784282907222034e-18, 1.7393783308116784e-18, 1.7787280381680117e-18, 1.7144059614982908e-18, 1.6182619481597063e-18, 1.6488646662088277e-18, 1.6557975573908927e-18, 1.5495327092792525e-18, 1.5081046150872416e-18, 1.5571686656147462e-18, 1.5156182413482865e-18, 1.4277327410843828e-18, 1.4386534371167157e-18, 1.4474196363562326e-18, 1.3766682253033697e-18, 1.3482266243865978e-18, 1.3792618951194165e-18, 1.3476414449390503e-18, 1.2816362348529248e-18, 1.2969147467337237e-18, 1.3186043838435079e-18, 1.2633270247290296e-18, 1.2197106812383796e-18, 1.2652021277837377e-18, 1.283775450866267e-18, 1.2074099292168884e-18, 1.1685184701564273e-18, 1.2349086710632265e-18, 1.2491762078374973e-18, 1.1608706478775776e-18, 1.150454616310347e-18, 1.2320587410926698e-18, 1.2073016910907473e-18, 1.1027673023551146e-18, 1.1379445917021568e-18, 1.2308107295592694e-18, 1.170921126813819e-18, 1.0562215596950388e-18, 1.1245215994637215e-18, 1.2113403955714696e-18, 1.1235598038785305e-18, 1.0354191982449855e-18, 1.1316299074639403e-18, 1.1879911812624781e-18, 1.0756734574369325e-18, 1.0187108554837065e-18, 1.1364109260348327e-18, 1.1704895762668643e-18, 1.0519723569620399e-18, 1.0241811393537422e-18, 1.1410013479888237e-18, 1.1564647666575544e-18, 1.0507445714324065e-18, 1.0399677966846938e-18, 1.1385356955226195e-18, 1.139728630563865e-18, 1.0511168205856478e-18, 1.045420429636591e-18, 1.111916827725457e-18, 1.1013448229430152e-18, 1.0354403282746025e-18, 1.0313318037270515e-18, 1.0691332462088605e-18, 1.0549809898710932e-18, 1.0176367307594769e-18, 1.0197749490396264e-18, 1.0381119313448555e-18, 1.0223323097691593e-18, 1.0091172764768401e-18, 1.0269405765436023e-18, 1.027992695401382e-18, 1.0011324109504306e-18, 1.0023029560123205e-18, 1.032860347657593e-18, 1.0337807059649823e-18, 9.96339942562756e-19, 9.962661010176688e-19, 1.0457001563787146e-18, 1.0520950950939858e-18, 1.0084189796652805e-18, 1.0060101378824546e-18, 1.0659032153805335e-18, 1.0929520679814896e-18, 1.0453394824288016e-18, 1.0208951468212772e-18, 1.0885085654513528e-18, 1.1457651865554826e-18, 1.1175652451701336e-18, 1.0712381253059611e-18, 1.1083423950639543e-18, 1.1796882661805811e-18, 1.1863070647331577e-18, 1.1307670996590385e-18, 1.1300923242906402e-18, 1.2009689944885473e-18, 1.2388282296744624e-18, 1.2072245355233572e-18, 1.1842584665743558e-18, 1.2415129422559471e-18, 1.312971971120774e-18, 1.3064875531498312e-18, 1.2577131150032963e-18, 1.2794559315470265e-18, 1.3708176045053613e-18, 1.4159378046604637e-18, 1.3754321181230882e-18, 1.3495221407250345e-18, 1.4251396549153415e-18, 1.5280322656110548e-18, 1.5398997478741602e-18, 1.4831379388699187e-18, 1.5036987930421985e-18, 1.6296174422169276e-18, 1.7305364401115404e-18, 1.69943142975836e-18, 1.6376062950326148e-18, 1.7024579031661524e-18, 1.8793157561133046e-18, 1.9784504529004397e-18, 1.9225627045531225e-18, 1.8609987630106346e-18, 1.998645750135874e-18, 2.2578320885697844e-18, 2.381250166841345e-18, 2.283531427467729e-18, 2.2139180927495455e-18, 2.4962079947680593e-18, 2.988816357604781e-18, 3.310582478615808e-18, 3.275352955885801e-18, 3.219939984902155e-18, 3.824479319225106e-18, 5.055543742947807e-18, 6.149149057458135e-18, 6.471644155171491e-18, 6.3545651689277946e-18, 7.453027998078238e-18, 1.074692494336382e-17, 1.4613872776428606e-17, 1.6881754837895994e-17, 1.6628533545406007e-17, 1.691461065043588e-17, 2.4314013133531145e-17, 3.8321565262878734e-17, 5.1705490644288023e-17)"
